Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,27/12/2024,Vente,1250000.0,35.0,,ALL,9030,DE TOURNY,33000.0,BORDEAUX,33,63,,KS,59,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,27/12/2024,Vente,1250000.0,35.0,,ALL,9030,DE TOURNY,33000.0,BORDEAUX,33,63,,KS,59,,7,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/12/2024,Vente,307000.0,85.0,,RUE,4255,GUILLAUME LEBLANC,33000.0,BORDEAUX,33,63,,HR,44,,48,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/12/2024,Vente,307000.0,85.0,,RUE,4255,GUILLAUME LEBLANC,33000.0,BORDEAUX,33,63,,HR,44,,24,,,,,,,,,,1,2.0,Appartement,,83.0,4.0,,,,3698.7951807228915
,,,,,,,1,26/12/2024,Vente,223000.0,14.0,,PL,7215,PEY BERLAND,33000.0,BORDEAUX,33,63,,KI,23,,4,"44,05",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,182.0,0.0,,,,1225.2747252747254
,,,,,,,1,30/12/2024,Vente,163000.0,4.0,,RUE,9100,DES TROIS CHANDELIERS,33000.0,BORDEAUX,33,63,,KI,177,,23,"28,50",,,,,,,,,1,2.0,Appartement,,31.0,1.0,,,,5258.064516129032
,,,,,,,1,20/12/2024,Vente,244000.0,28.0,,RUE,8120,DE LA ROUSSELLE,33000.0,BORDEAUX,33,63,,HE,278,,4,,,,,,,,,,1,2.0,Appartement,,52.0,2.0,,,,4692.307692307692
,,,,,,,1,20/12/2024,Vente,244000.0,28.0,,RUE,8120,DE LA ROUSSELLE,33000.0,BORDEAUX,33,63,,HE,278,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,270000.0,3.0,,PAS,0360,DES ARGENTIERS,33000.0,BORDEAUX,33,63,,KL,42,,2,,,,,,,,,,1,2.0,Appartement,,67.0,3.0,,,,4029.8507462686566
,,,,,,,1,19/12/2024,Vente,650000.0,125.0,,RUE,9115,DE TURENNE,33000.0,BORDEAUX,33,63,,LB,287,,98,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,650000.0,125.0,,RUE,9115,DE TURENNE,33000.0,BORDEAUX,33,63,,LB,287,,99,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,650000.0,125.0,,RUE,9115,DE TURENNE,33000.0,BORDEAUX,33,63,,LB,287,,121,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,650000.0,125.0,,RUE,9115,DE TURENNE,33000.0,BORDEAUX,33,63,,LB,287,,170,,,,,,,,,,1,2.0,Appartement,,105.0,4.0,,,,6190.476190476191
,,,,,,,1,20/12/2024,Vente,299000.0,125.0,,RUE,5520,DE LA LIBERTE,33200.0,BORDEAUX,33,63,,MI,81,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,219.0,inf
,,,,,,,1,20/12/2024,Vente,299000.0,125.0,,RUE,5520,DE LA LIBERTE,33200.0,BORDEAUX,33,63,,MI,81,,,,,,,,,,,,0,1.0,Maison,,90.0,4.0,S,,219.0,3322.222222222222
,,,,,,,1,26/12/2024,Vente,600000.0,10.0,,RUE,9410,VILLEDIEU,33000.0,BORDEAUX,33,63,,DV,34,,,,,,,,,,,,0,1.0,Maison,,128.0,5.0,S,,125.0,4687.5
,,,,,,,1,17/12/2024,Vente,675000.0,94.0,,RUE,6745,NOTRE DAME,33000.0,BORDEAUX,33,63,,PK,93,,3,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,120.0,0.0,,,,5625.0
,,,,,,,1,20/12/2024,Vente,404000.0,16.0,,ALL,6922,DU PARC DU CONSUL,33200.0,BORDEAUX,33,63,,OH,106,,23,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,404000.0,16.0,,ALL,6922,DU PARC DU CONSUL,33200.0,BORDEAUX,33,63,,OH,106,,32,,,,,,,,,,1,2.0,Appartement,,102.0,3.0,,,,3960.7843137254904
,,,,,,,1,20/12/2024,Vente,404000.0,16.0,,ALL,6922,DU PARC DU CONSUL,33200.0,BORDEAUX,33,63,,OH,106,,27,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,404000.0,16.0,,ALL,6922,DU PARC DU CONSUL,33200.0,BORDEAUX,33,63,,OH,106,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,485000.0,158.0,,RUE,7175,DE PESSAC,33000.0,BORDEAUX,33,63,,DY,19,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,110.0,inf
,,,,,,,1,19/12/2024,Vente,485000.0,158.0,,RUE,7175,DE PESSAC,33000.0,BORDEAUX,33,63,,DY,19,,,,,,,,,,,,0,1.0,Maison,,91.0,4.0,S,,110.0,5329.67032967033
,,,,,,,1,30/12/2024,Vente,618700.0,143.0,,BD,6005,MARECHAL LECLERC,33000.0,BORDEAUX,33,63,,HU,147,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,238.0,inf
,,,,,,,1,30/12/2024,Vente,618700.0,143.0,,BD,6005,MARECHAL LECLERC,33000.0,BORDEAUX,33,63,,HU,147,,,,,,,,,,,,0,1.0,Maison,,151.0,6.0,S,,238.0,4097.350993377483
,,,,,,,1,27/12/2024,Vente,155800.0,45.0,,RUE,6950,DU PAS SAINT GEORGES,33000.0,BORDEAUX,33,63,,KI,118,,3,"27,87",,,,,,,,,1,2.0,Appartement,,26.0,1.0,,,,5992.307692307692
,,,,,,,1,20/12/2024,Vente,180000.0,26.0,,RUE,0258,ANDRE CAVERNE,33800.0,BORDEAUX,33,63,,EH,150,,1,,,,,,,,,,1,2.0,Appartement,,62.0,3.0,,,,2903.2258064516127
,,,,,,,1,19/12/2024,Vente,279870.0,101.0,,RUE,9115,DE TURENNE,33000.0,BORDEAUX,33,63,,LB,164,,8,,,,,,,,,,1,2.0,Appartement,,38.0,2.0,,,,7365.0
,,,,,,,1,30/12/2024,Vente,296690.0,15.0,,CITE,6600,MOUNEYRA,33000.0,BORDEAUX,33,63,,HN,122,,129,"67,04",,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/12/2024,Vente,296690.0,15.0,,CITE,6600,MOUNEYRA,33000.0,BORDEAUX,33,63,,HN,122,,129,"67,04",,,,,,,,,1,2.0,Appartement,,67.0,4.0,,,,4428.20895522388
,,,,,,,1,30/12/2024,Vente,296690.0,15.0,,CITE,6600,MOUNEYRA,33000.0,BORDEAUX,33,63,,HN,122,,24,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/12/2024,Vente,296690.0,15.0,,CITE,6600,MOUNEYRA,33000.0,BORDEAUX,33,63,,HN,122,,86,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,12000.0,10.0,,RUE,8605,DE SEGUR,33000.0,BORDEAUX,33,63,,EU,179,,69,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,10.0,0.0,,,,1200.0
,,,,,,,1,17/12/2024,Vente,250000.0,1.0,,RUE,7130,DU PERE LOUIS DE JABRUN,33000.0,BORDEAUX,33,63,,KH,181,,13,,,,,,,,,,1,2.0,Appartement,,32.0,2.0,,,,7812.5
,,,,,,,1,17/12/2024,Vente,250000.0,1.0,,RUE,7130,DU PERE LOUIS DE JABRUN,33000.0,BORDEAUX,33,63,,KH,181,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,275000.0,254.0,,BD,7566,DU PRESIDENT WILSON,33000.0,BORDEAUX,33,63,,LS,1,,7,"63,04",,,,,,,,,1,2.0,Appartement,,65.0,2.0,,,,4230.7692307692305
,,,,,,,1,19/12/2024,Vente,275000.0,94.0,,CRS,5915,MARC NOUAUX,33000.0,BORDEAUX,33,63,,LS,1,,13,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/12/2024,Vente,85000.0,238.0,,AV,4915,DE LABARDE,33300.0,BORDEAUX,33,63,,TL,235,,51,,,,,,,,,,1,2.0,Appartement,,43.0,2.0,,,,1976.7441860465117
,,,,,,,1,30/12/2024,Vente,85000.0,238.0,,AV,4915,DE LABARDE,33300.0,BORDEAUX,33,63,,TL,235,,21,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/12/2024,Vente,208728.0,9.0,,RUE,4371,HENRI GUILLEMIN,33300.0,BORDEAUX,33,63,,PY,110,,194,"80,42",,,,,,,,,1,2.0,Appartement,,81.0,4.0,,,,2576.8888888888887
,,,,,,,1,23/12/2024,Vente,208728.0,15.0,,RUE,4371,HENRI GUILLEMIN,33300.0,BORDEAUX,33,63,,PY,110,,279,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/12/2024,Vente,208728.0,9.0,,RUE,4371,HENRI GUILLEMIN,33300.0,BORDEAUX,33,63,,PY,110,,152,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/12/2024,Vente,1553400.0,190.0,,RUE,4010,GEORGES MANDEL,33000.0,BORDEAUX,33,63,,MD,78,,,,,,,,,,,,0,1.0,Maison,,282.0,9.0,S,,324.0,5508.510638297872
,,,,,,,1,23/12/2024,Vente,1553400.0,190.0,,RUE,4010,GEORGES MANDEL,33000.0,BORDEAUX,33,63,,MD,78,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,324.0,inf
,,,,,,,1,20/12/2024,Vente,145000.0,92.0,,CRS,0365,DE L ARGONNE,33000.0,BORDEAUX,33,63,,EC,44,,12,"30,04",,,,,,,,,1,2.0,Appartement,,23.0,1.0,,,,6304.347826086957
,,,,,,,1,19/12/2024,Vente,13500.0,290.0,,RUE,6825,D ORNANO,33000.0,BORDEAUX,33,63,,HT,8,,23,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,17/12/2024,Vente,335000.0,3.0,,CITE,6815,DES ORMIERES,33200.0,BORDEAUX,33,63,,OL,22,,2,"72,06",,,,,,,,,1,2.0,Appartement,,47.0,2.0,,,,7127.659574468085
,,,,,,,1,27/12/2024,Vente,315000.0,40.0,,RUE,1395,CALVE,33000.0,BORDEAUX,33,63,,LH,63,,1,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,27/12/2024,Vente,315000.0,40.0,,RUE,1395,CALVE,33000.0,BORDEAUX,33,63,,LH,63,,5,"75,93",,,,,,,,,1,2.0,Appartement,,76.0,3.0,,,,4144.736842105263
,,,,,,,1,20/12/2024,Vente,230100.0,105.0,,RUE,3040,DE L ECOLE NORMALE,33200.0,BORDEAUX,33,63,,,20,,6,"64,70",,,,,,,,,1,2.0,Appartement,,64.0,3.0,,,,3595.3125
,,,,,,,1,20/12/2024,Vente,230100.0,105.0,,RUE,3040,DE L ECOLE NORMALE,33200.0,BORDEAUX,33,63,,,20,,13,,21,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,425000.0,40.0,,RUE,6710,NICOLAS BEAUJON,33000.0,BORDEAUX,33,63,,OP,21,,245,"100,61",257,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,425000.0,40.0,,RUE,6710,NICOLAS BEAUJON,33000.0,BORDEAUX,33,63,,OP,21,,245,"100,61",257,,,,,,,,2,2.0,Appartement,,101.0,4.0,,,,4207.920792079208
,,,,,,,1,19/12/2024,Vente,425000.0,46.0,,RUE,8965,DE TIVOLI,33000.0,BORDEAUX,33,63,,OP,21,,403,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/12/2024,Vente,173000.0,5.0,,RUE,0755,DE BEGLES,33800.0,BORDEAUX,33,63,,DE,77,,2,,3,,8,"74,40",,,,,3,4.0,Local industriel. commercial ou assimilé,,42.0,0.0,,,,4119.047619047619
,,,,,,,1,19/12/2024,Vente,115000.0,279.0,,RUE,7105,PELLEPORT,33800.0,BORDEAUX,33,63,,CM,216,,2,"34,33",,,,,,,,,1,2.0,Appartement,,35.0,1.0,,,,3285.714285714286
,,,,,,,1,16/12/2024,Vente,112000.0,4.0,,RUE,1210,BRAGARD,33000.0,BORDEAUX,33,63,,DR,384,,146,"22,35",,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,5090.909090909091
,,,,,,,1,20/12/2024,Vente,350000.0,86.0,,RUE,5790,DE MACAU,33000.0,BORDEAUX,33,63,,OT,13,,8,"90,60",,,,,,,,,1,2.0,Appartement,,88.0,4.0,,,,3977.2727272727275
,,,,,,,1,20/12/2024,Vente,350000.0,86.0,,RUE,5790,DE MACAU,33000.0,BORDEAUX,33,63,,OT,13,,11,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/12/2024,Vente,490000.0,27.0,,ALL,1990,DE CHARTRES,33000.0,BORDEAUX,33,63,,PI,109,,104,"86,32",,,,,,,,,1,2.0,Appartement,,88.0,3.0,,,,5568.181818181818
,,,,,,,1,31/12/2024,Vente,450000.0,2.0,,RUE,5648,LOUIS COMBES,33000.0,BORDEAUX,33,63,,KN,142,,8,"128,00",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,125.0,0.0,,,,3600.0
,,,,,,,1,23/12/2024,Vente,20000.0,19.0,,RUE,5930,MARCEL,33800.0,BORDEAUX,33,63,,EH,237,,529,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,228350.0,59.0,,RUE,4145,DU GRAND MAURIAN,33000.0,BORDEAUX,33,63,,IO,120,,,,,,,,,,,,0,1.0,Maison,,37.0,2.0,S,,91.0,6171.621621621622
,,,,,,,1,20/12/2024,Vente,228350.0,59.0,,RUE,4145,DU GRAND MAURIAN,33000.0,BORDEAUX,33,63,,IO,120,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,91.0,inf
,,,,,,,1,18/12/2024,Vente,315000.0,31.0,,RUE,5196,LAPORTE,33200.0,BORDEAUX,33,63,,VH,39,,21,,29,"84,73",,,,,,,2,2.0,Appartement,,85.0,3.0,,,,3705.8823529411766
,,,,,,,1,18/12/2024,Vente,315000.0,31.0,,RUE,5196,LAPORTE,33200.0,BORDEAUX,33,63,,VH,39,,111,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/12/2024,Vente,315000.0,31.0,,RUE,5196,LAPORTE,33200.0,BORDEAUX,33,63,,VH,39,,21,,29,"84,73",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,18/12/2024,Vente,315000.0,31.0,,RUE,5196,LAPORTE,33200.0,BORDEAUX,33,63,,VH,39,,21,,29,"84,73",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,237500.0,220.0,,CRS,6065,DE LA MARNE,33800.0,BORDEAUX,33,63,,DK,227,,19,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,237500.0,220.0,,CRS,6065,DE LA MARNE,33800.0,BORDEAUX,33,63,,DK,227,,32,,,,,,,,,,1,2.0,Appartement,,56.0,3.0,,,,4241.071428571428
,,,,,,,1,30/12/2024,Vente,300000.0,6.0,,ALL,7797,RAYMOND JEAN DUPOUY,33200.0,BORDEAUX,33,63,,YE,399,,,,,,,,,,,,0,1.0,Maison,,115.0,4.0,S,,601.0,2608.695652173913
,,,,,,,1,30/12/2024,Vente,300000.0,6.0,,ALL,7797,RAYMOND JEAN DUPOUY,33200.0,BORDEAUX,33,63,,YE,399,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,601.0,inf
,,,,,,,1,20/12/2024,Vente,580000.0,62.0,,RUE,3455,FERBEYRE,33200.0,BORDEAUX,33,63,,OE,6,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,521.0,inf
,,,,,,,1,20/12/2024,Vente,580000.0,62.0,,RUE,3455,FERBEYRE,33200.0,BORDEAUX,33,63,,OE,6,,,,,,,,,,,,0,1.0,Maison,,63.0,4.0,S,,521.0,9206.349206349207
,,,,,,,1,30/12/2024,Vente,100000.0,22.0,,RUE,2235,DE LA CONCORDE,33000.0,BORDEAUX,33,63,,LC,207,,4,"22,08",,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,4545.454545454545
,,,,,,,1,30/12/2024,Vente,100000.0,22.0,,RUE,2235,DE LA CONCORDE,33000.0,BORDEAUX,33,63,,LC,207,,3,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,390000.0,173.0,,RUE,3040,DE L ECOLE NORMALE,33200.0,BORDEAUX,33,63,,NB,116,,81,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,390000.0,173.0,,RUE,3040,DE L ECOLE NORMALE,33200.0,BORDEAUX,33,63,,NB,116,,82,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/12/2024,Vente,390000.0,173.0,,RUE,3040,DE L ECOLE NORMALE,33200.0,BORDEAUX,33,63,,NB,116,,16,"73,31",,,,,,,,,1,1.0,Maison,,77.0,3.0,,,,5064.935064935065
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,2.0,Appartement,,132.0,5.0,S,,94.0,20757.575757575756
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,2.0,Appartement,,132.0,5.0,S,,94.0,20757.575757575756
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,94.0,inf
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,94.0,inf
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,2.0,Appartement,,155.0,6.0,S,,94.0,17677.41935483871
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,94.0,inf
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,94.0,inf
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,2.0,Appartement,,38.0,2.0,S,,94.0,72105.26315789473
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,94.0,inf
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,150.0,0.0,S,,94.0,18266.666666666668
,,,,,,,1,30/12/2024,Vente,2740000.0,32.0,,CRS,3985,GEORGES CLEMENCEAU,33000.0,BORDEAUX,33,63,,KO,251,,,,,,,,,,,,0,2.0,Appartement,,132.0,5.0,S,,94.0,20757.575757575756
,,,,,,,1,31/12/2024,Vente,165000.0,62.0,,RUE,2635,DEVEAUX,33200.0,BORDEAUX,33,63,,VK,4,,120,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,31/12/2024,Vente,165000.0,62.0,,RUE,2635,DEVEAUX,33200.0,BORDEAUX,33,63,,VK,4,,52,"63,93",,,,,,,,,1,2.0,Appartement,,63.0,3.0,,,,2619.0476190476193
,,,,,,,1,19/12/2024,Vente,115000.0,3.0,,RUE,3050,EDMOND COSTEDOAT,33000.0,BORDEAUX,33,63,,HB,76,,13,"31,32",,,,,,,,,1,2.0,Appartement,,32.0,2.0,,,,3593.75
,,,,,,,1,27/12/2024,Vente,119000.0,46.0,,CRS,8705,DE LA SOMME,33800.0,BORDEAUX,33,63,,DC,257,,5,"32,27",,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,3400.0
,,,,,,,1,19/12/2024,Vente,345000.0,4.0,,RUE,3790,DE GALARD,33800.0,BORDEAUX,33,63,,CR,281,,,,,,,,,,,,0,1.0,Maison,,50.0,2.0,S,,55.0,6900.0
,,,,,,,1,19/12/2024,Vente,125000.0,113.0,,RUE,4410,HERON,33000.0,BORDEAUX,33,63,,HO,57,,1,"41,28",,,,,,,,,1,2.0,Appartement,,40.0,2.0,,,,3125.0
,,,,,,,1,20/12/2024,Vente,586330.0,64.0,,RUE,4125,GOYA,33000.0,BORDEAUX,33,63,,LB,166,,,,,,,,,,,,0,1.0,Maison,,130.0,4.0,S,,73.0,4510.2307692307695
,,,,,,,1,18/12/2024,Vente,329000.0,153.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,LW,46,,7,"69,81",,,,,,,,,1,2.0,Appartement,,68.0,3.0,,,,4838.235294117647
,,,,,,,1,18/12/2024,Vente,329000.0,153.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,LW,46,,3,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/12/2024,Vente,435000.0,99.0,,RUE,0930,BILLAUDEL,33800.0,BORDEAUX,33,63,,CX,129,,,,,,,,,,,,0,2.0,Appartement,,36.0,1.0,S,,251.0,12083.333333333334
,,,,,,,1,30/12/2024,Vente,435000.0,99.0,,RUE,0930,BILLAUDEL,33800.0,BORDEAUX,33,63,,CX,129,,,,,,,,,,,,0,2.0,Appartement,,42.0,3.0,S,,251.0,10357.142857142857
,,,,,,,1,30/12/2024,Vente,435000.0,99.0,,RUE,0930,BILLAUDEL,33800.0,BORDEAUX,33,63,,CX,129,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,251.0,inf
,,,,,,,1,30/12/2024,Vente,435000.0,99.0,,RUE,0930,BILLAUDEL,33800.0,BORDEAUX,33,63,,CX,129,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,251.0,inf
,,,,,,,1,30/12/2024,Vente,435000.0,99.0,,RUE,0930,BILLAUDEL,33800.0,BORDEAUX,33,63,,CX,129,,,,,,,,,,,,0,2.0,Appartement,,37.0,1.0,S,,251.0,11756.756756756757
,,,,,,,1,30/12/2024,Vente,435000.0,99.0,,RUE,0930,BILLAUDEL,33800.0,BORDEAUX,33,63,,CX,129,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,251.0,inf
,,,,,,,1,19/12/2024,Vente,273600.0,71.0,,CRS,5760,DE LUZE,33300.0,BORDEAUX,33,63,,PV,72,,157,,98,"88,28",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,273600.0,71.0,,CRS,5760,DE LUZE,33300.0,BORDEAUX,33,63,,PV,72,,257,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/12/2024,Vente,273600.0,71.0,,CRS,5760,DE LUZE,33300.0,BORDEAUX,33,63,,PV,72,,157,,98,"88,28",,,,,,,2,2.0,Appartement,,60.0,4.0,,,,4560.0
,,,,,,,1,19/12/2024,Vente,273600.0,71.0,,CRS,5760,DE LUZE,33300.0,BORDEAUX,33,63,,PV,72,,157,,98,"88,28",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,AB,,1956.0,inf
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,AB,,1956.0,inf
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,AB,,1956.0,inf
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,AB,,1956.0,inf
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,AB,,1956.0,inf
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,AB,,1956.0,inf
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,AB,,1956.0,inf
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,2.0,Appartement,,90.0,4.0,AB,,1956.0,155555.55555555556
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,2.0,Appartement,,65.0,3.0,AB,,1956.0,215384.61538461538
,,,,,,,1,27/12/2024,Vente,14000000.0,6.0,,BD,0080,ALBERT 1ER,33800.0,BORDEAUX,33,63,,CH,116,,,,,,,,,,,,0,2.0,Appartement,,65.0,3.0,AB,,1956.0,215384.61538461538
