Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,22/05/2024,Vente,159000.0,7.0,,PRV,7964,ST MAURICE,59800.0,LILLE,59,350,,HS,111,,12,"30,16",40,,,,,,,,2,2.0,Appartement,,32.0,1.0,,,,4968.75
,,,,,,,1,31/05/2024,Vente,425000.0,16.0,,RUE,1934,DE COULMIERS,59000.0,LILLE,59,350,,HZ,73,,,,,,,,,,,,0,1.0,Maison,,115.0,6.0,S,,107.0,3695.6521739130435
,,,,,,,1,30/05/2024,Vente,400000.0,100.0,,RUE,1269,DE CANTELEU,59000.0,LILLE,59,350,,KL,81,,1013,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,8.0,0.0,,,,50000.0
,,,,,,,1,30/05/2024,Vente,400000.0,102.0,,RUE,1269,DE CANTELEU,59000.0,LILLE,59,350,,KL,81,,1002,"139,63",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,140.0,0.0,,,,2857.1428571428573
,,,,,,,1,30/05/2024,Vente,400000.0,100.0,,RUE,1269,DE CANTELEU,59000.0,LILLE,59,350,,KL,81,,1014,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,8.0,0.0,,,,50000.0
,,,,,,,1,30/05/2024,Vente,400000.0,100.0,,RUE,1269,DE CANTELEU,59000.0,LILLE,59,350,,KL,81,,1015,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,8.0,0.0,,,,50000.0
,,,,,,,1,30/05/2024,Vente,400000.0,100.0,,RUE,1269,DE CANTELEU,59000.0,LILLE,59,350,,KL,81,,1016,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,8.0,0.0,,,,50000.0
,,,,,,,1,30/05/2024,Vente,400000.0,100.0,,RUE,1269,DE CANTELEU,59000.0,LILLE,59,350,,KL,81,,1010,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,8.0,0.0,,,,50000.0
,,,,,,,1,30/05/2024,Vente,400000.0,102.0,,RUE,1269,DE CANTELEU,59000.0,LILLE,59,350,,KL,81,,1001,"87,40",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,78.0,0.0,,,,5128.205128205128
,,,,,,,1,07/06/2024,Vente,196900.0,5.0,B,RUE,8829,DE VALENCIENNES,59000.0,LILLE,59,350,,LZ,94,,,,,,,,,,,,0,1.0,Maison,,120.0,4.0,S,,74.0,1640.8333333333333
,,,,,,,1,23/05/2024,Vente,300000.0,33.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,NW,307,,21,,37,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/05/2024,Vente,300000.0,33.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,NW,307,,21,,37,,,,,,,,2,2.0,Appartement,,68.0,3.0,,,,4411.764705882353
,,,,,,,1,28/05/2024,Vente,105000.0,207.0,,AV,2874,DE DUNKERQUE,59000.0,LILLE,59,350,,EP,281,,1,"49,01",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,56.0,0.0,,,,1875.0
,,,,,,,1,29/05/2024,Vente,260000.0,48.0,,BD,4828,JEAN BAPTISTE LEBAS,59000.0,LILLE,59,350,,LX,59,,11,"66,16",12,,3,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/05/2024,Vente,260000.0,48.0,,BD,4828,JEAN BAPTISTE LEBAS,59000.0,LILLE,59,350,,LX,59,,11,"66,16",12,,3,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/05/2024,Vente,260000.0,48.0,,BD,4828,JEAN BAPTISTE LEBAS,59000.0,LILLE,59,350,,LX,59,,11,"66,16",12,,3,,,,,,3,2.0,Appartement,,74.0,3.0,,,,3513.5135135135133
,,,,,,,1,22/05/2024,Vente,120000.0,78.0,,RUE,0391,D ARTOIS,59000.0,LILLE,59,350,,OV,33,,15,"34,62",,,,,,,,,1,2.0,Appartement,,35.0,3.0,,,,3428.5714285714284
,,,,,,,1,03/05/2024,Vente,14000.0,47.0,,RUE,3373,FERDINAND MATHIAS,59260.0,LILLE,59,350,298.0,AM,461,,83,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,28/05/2024,Vente,225000.0,19.0,,RUE,6368,NEGRIER,59800.0,LILLE,59,350,,KX,136,,74,,,,,,,,,,1,2.0,Appartement,,48.0,1.0,,,,4687.5
,,,,,,,1,17/05/2024,Vente,203500.0,28.0,,RUE,4333,DE LA HALLE,59800.0,LILLE,59,350,,HL,47,,16,,8,"50,74",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,17/05/2024,Vente,203500.0,28.0,,RUE,4333,DE LA HALLE,59800.0,LILLE,59,350,,HL,47,,16,,8,"50,74",,,,,,,2,2.0,Appartement,,49.0,2.0,,,,4153.061224489796
,,,,,,,1,04/06/2024,Vente,331000.0,114.0,,RUE,9538,MARTYRS DE RESISTANCE,59160.0,LILLE,59,350,355.0,C,1837,,28,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/06/2024,Vente,331000.0,114.0,,RUE,9538,MARTYRS DE RESISTANCE,59160.0,LILLE,59,350,355.0,C,1837,,34,"142,40",,,,,,,,,1,2.0,Appartement,,142.0,3.0,,,,2330.9859154929577
,,,,,,,1,04/06/2024,Vente,331000.0,110.0,,RUE,9538,MARTYRS DE RESISTANCE,59160.0,LILLE,59,350,355.0,C,5859,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,15.0,inf
,,,,,,,1,04/06/2024,Vente,331000.0,110.0,,RUE,9538,MARTYRS DE RESISTANCE,59160.0,LILLE,59,350,355.0,C,5860,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,15.0,inf
,,,,,,,1,04/06/2024,Vente,331000.0,110.0,,RUE,9538,MARTYRS DE RESISTANCE,59160.0,LILLE,59,350,355.0,C,5861,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,17.0,inf
,,,,,,,1,05/06/2024,Vente,340000.0,92.0,,RUE,1194,DU BUISSON,59800.0,LILLE,59,350,,AV,140,,,,,,,,,,,,0,1.0,Maison,,67.0,4.0,S,,116.0,5074.626865671642
,,,,,,,1,06/06/2024,Vente,180000.0,105.0,,RUE,6015,MAURICE BERTEAUX,59260.0,LILLE,59,350,298.0,AO,455,,,,,,,,,,,,0,1.0,Maison,,110.0,5.0,S,,116.0,1636.3636363636363
,,,,,,,1,07/06/2024,Vente,250400.0,36.0,,RUE,6007,DE MAUBEUGE,59000.0,LILLE,59,350,,LZ,127,,16,"81,33",,,,,,,,,1,2.0,Appartement,,81.0,4.0,,,,3091.358024691358
,,,,,,,1,07/06/2024,Vente,250400.0,36.0,,RUE,6007,DE MAUBEUGE,59000.0,LILLE,59,350,,LZ,127,,53,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,31/05/2024,Vente,27000.0,45.0,,RUE,8699,DE TOURNAI,59800.0,LILLE,59,350,,TX,18,,6156,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/05/2024,Vente,240000.0,187.0,,RUE,9467,DU GRAND BUT LOMME,59160.0,LILLE,59,350,355.0,A,35,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,615.0,inf
,,,,,,,1,03/05/2024,Vente,240000.0,187.0,,RUE,9467,DU GRAND BUT LOMME,59160.0,LILLE,59,350,355.0,A,35,,,,,,,,,,,,0,1.0,Maison,,100.0,5.0,S,,615.0,2400.0
,,,,,,,1,03/05/2024,Vente,240000.0,187.0,,RUE,9467,DU GRAND BUT LOMME,59160.0,LILLE,59,350,355.0,A,35,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,615.0,inf
,,,,,,,1,05/06/2024,Vente,145000.0,119.0,,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,CO,64,,2,,6,,,,,,,,2,2.0,Appartement,,77.0,3.0,,,,1883.1168831168832
,,,,,,,1,05/06/2024,Vente,145000.0,119.0,,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,CO,64,,13,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,05/06/2024,Vente,145000.0,119.0,,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,CO,64,,2,,6,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/05/2024,Vente,108000.0,199.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,OP,35,,12,"33,53",33,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/05/2024,Vente,108000.0,199.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,OP,35,,12,"33,53",33,,,,,,,,2,2.0,Appartement,,35.0,2.0,,,,3085.714285714286
,,,,,,,1,30/05/2024,Vente,108000.0,199.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,OP,35,,47,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/06/2024,Vente,328900.0,30.0,,RUE,8839,DE VALMY,59000.0,LILLE,59,350,,OR,118,,1,"68,58",5,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/06/2024,Vente,328900.0,30.0,,RUE,8839,DE VALMY,59000.0,LILLE,59,350,,OR,118,,1,"68,58",5,,,,,,,,2,2.0,Appartement,,65.0,2.0,,,,5060.0
,,,,,,,1,17/05/2024,Vente,230000.0,39.0,,RUE,7574,ROLAND,59800.0,LILLE,59,350,,KN,387,,1,"58,28",,,,,,,,,1,2.0,Appartement,,60.0,3.0,,,,3833.3333333333335
,,,,,,,1,17/05/2024,Vente,230000.0,39.0,,RUE,7574,ROLAND,59800.0,LILLE,59,350,,KN,387,,14,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/05/2024,Vente,129650.0,5.0,,CITE,A025,CASSEVILLE 23 CABANIS,59800.0,LILLE,59,350,,BS,54,,,,,,,,,,,,0,1.0,Maison,,50.0,5.0,S,,76.0,2593.0
,,,,,,,1,03/06/2024,Vente,128500.0,58.0,,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,CN,258,,22,"52,65",35,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/06/2024,Vente,128500.0,58.0,,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,CN,258,,22,"52,65",35,,,,,,,,2,2.0,Appartement,,53.0,3.0,,,,2424.5283018867926
,,,,,,,1,27/05/2024,Vente,130000.0,18.0,,RUE,5455,LE FORT,59000.0,LILLE,59,350,,DH,235,,,,,,,,,,,,0,1.0,Maison,,111.0,6.0,S,,99.0,1171.1711711711712
,,,,,,,1,30/05/2024,Vente,480000.0,15.0,,RUE,2039,DU CURE ST ETIENNE,59800.0,LILLE,59,350,,LO,88,,3,"87,14",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,115.0,0.0,,,,4173.913043478261
,,,,,,,1,30/05/2024,Vente,80000.0,286.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,LY,75,,9,,,,,,,,,,1,2.0,Appartement,,10.0,1.0,,,,8000.0
,,,,,,,1,31/05/2024,Vente,71650.0,27.0,,RUE,6098,MEXICO,59000.0,LILLE,59,350,,PW,448,,4,,,,,,,,,,1,2.0,Appartement,,30.0,1.0,,,,2388.3333333333335
,,,,,,,1,06/06/2024,Vente,150000.0,3.0,,RUE,1156,BROCA,59800.0,LILLE,59,350,,XD,69,,3,"65,04",5,,,,,,,,2,2.0,Appartement,,38.0,3.0,,,,3947.3684210526317
,,,,,,,1,30/05/2024,Vente,191500.0,7.0,,RUE,6522,D OSTENDE,59800.0,LILLE,59,350,,HO,22,,6,"46,01",,,,,,,,,1,2.0,Appartement,,46.0,2.0,,,,4163.04347826087
,,,,,,,1,06/06/2024,Vente,178000.0,11.0,,PL,4717,JACQUARD,59800.0,LILLE,59,350,,LV,57,,10,"35,10",,,,,,,,,1,2.0,Appartement,,36.0,2.0,,,,4944.444444444444
,,,,,,,1,31/05/2024,Vente,176000.0,291.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,C,6616,,139,,70,,,,,,,,2,2.0,Appartement,,78.0,3.0,,,,2256.4102564102564
,,,,,,,1,31/05/2024,Vente,176000.0,291.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,C,6616,,139,,70,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,31/05/2024,Vente,176000.0,9100.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,C,6616,,1069,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/05/2024,Vente,263000.0,60.0,,RUE,1613,DE LA CHAUDE RIVIERE,59800.0,LILLE,59,350,,TZ,476,,,,,,,,,,,,0,2.0,Appartement,,38.0,1.0,S,,101.0,6921.0526315789475
,,,,,,,1,15/05/2024,Vente,263000.0,60.0,,RUE,1613,DE LA CHAUDE RIVIERE,59800.0,LILLE,59,350,,TZ,476,,,,,,,,,,,,0,2.0,Appartement,,38.0,1.0,S,,101.0,6921.0526315789475
,,,,,,,1,15/05/2024,Vente,263000.0,60.0,,RUE,1613,DE LA CHAUDE RIVIERE,59800.0,LILLE,59,350,,TZ,476,,,,,,,,,,,,0,2.0,Appartement,,34.0,2.0,S,,101.0,7735.294117647059
,,,,,,,1,15/05/2024,Vente,263000.0,60.0,,RUE,1613,DE LA CHAUDE RIVIERE,59800.0,LILLE,59,350,,TZ,476,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,101.0,inf
,,,,,,,1,30/05/2024,Vente,171000.0,37.0,,RUE,1013,BONTE POLLET,59000.0,LILLE,59,350,,IW,148,,24,"70,47",73,,,,,,,,2,2.0,Appartement,,70.0,3.0,,,,2442.8571428571427
,,,,,,,1,30/05/2024,Vente,171000.0,37.0,,RUE,1013,BONTE POLLET,59000.0,LILLE,59,350,,IW,148,,24,"70,47",73,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,06/06/2024,Vente,721600.0,8.0,,RUE,6191,DU MONT DE PIETE,59800.0,LILLE,59,350,,HO,14,,,,,,,,,,,,0,1.0,Maison,,223.0,8.0,S,,82.0,3235.8744394618834
,,,,,,,1,04/06/2024,Vente,28300.0,135.0,,RUE,3316,DU FBG DE ROUBAIX,59800.0,LILLE,59,350,,AK,128,,221,"20,00",,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/06/2024,Vente,147100.0,5.0,,RUE,9539,MARX DORMOY LOMME,59160.0,LILLE,59,350,355.0,A,5104,,307,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/06/2024,Vente,147100.0,1.0,,RUE,9539,MARX DORMOY LOMME,59160.0,LILLE,59,350,355.0,A,5104,,217,,,,,,,,,,1,1.0,Maison,,48.0,2.0,,,,3064.5833333333335
,,,,,,,1,27/05/2024,Vente,120500.0,9001.0,,RUE,3719,DE LA GAITE,59800.0,LILLE,59,350,,BP,67,,546,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,27/05/2024,Vente,120500.0,72.0,,RUE,3449,DE FLERS,59800.0,LILLE,59,350,,BP,67,,117,,,,,,,,,,1,2.0,Appartement,,65.0,3.0,,,,1853.8461538461538
,,,,,,,1,27/05/2024,Vente,370000.0,70.0,,RUE,1411,DE LA CENSE AUX BLES,59800.0,LILLE,59,350,,AB,93,,2248,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,27/05/2024,Vente,370000.0,97.0,,RUE,8069,SAINT SEBASTIEN,59800.0,LILLE,59,350,,AB,93,,2119,,,,,,,,,,1,2.0,Appartement,,62.0,3.0,,,,5967.741935483871
,,,,,,,1,28/05/2024,Vente,783450.0,121.0,,RUE,1163,BRULE MAISON,59000.0,LILLE,59,350,,OS,55,,,,,,,,,,,,0,1.0,Maison,,130.0,7.0,S,,92.0,6026.538461538462
,,,,,,,1,03/06/2024,Vente,280000.0,9001.0,,RUE,6895,PIERRE MAUROY,59800.0,LILLE,59,350,,TR,1,,563,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/06/2024,Vente,280000.0,215.0,,RUE,6895,PIERRE MAUROY,59800.0,LILLE,59,350,,TR,1,,364,,446,,497,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/06/2024,Vente,280000.0,215.0,,RUE,6895,PIERRE MAUROY,59800.0,LILLE,59,350,,TR,1,,364,,446,,497,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/06/2024,Vente,280000.0,215.0,,RUE,6895,PIERRE MAUROY,59800.0,LILLE,59,350,,TR,1,,364,,446,,497,,,,,,3,2.0,Appartement,,96.0,5.0,,,,2916.6666666666665
,,,,,,,1,31/05/2024,Vente,235000.0,5.0,,RUE,7079,DE LA PORTE D YPRES,59800.0,LILLE,59,350,,EZ,171,,15,,24,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,31/05/2024,Vente,235000.0,3.0,,RUE,7079,DE LA PORTE D YPRES,59800.0,LILLE,59,350,,EZ,171,,30,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,31/05/2024,Vente,235000.0,5.0,,RUE,7079,DE LA PORTE D YPRES,59800.0,LILLE,59,350,,EZ,171,,15,,24,,,,,,,,2,2.0,Appartement,,73.0,4.0,,,,3219.178082191781
,,,,,,,1,22/05/2024,Vente,148500.0,31.0,,RUE,4829,JEAN BART,59000.0,LILLE,59,350,,LW,171,,128,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/05/2024,Vente,148500.0,33.0,,RUE,4829,JEAN BART,59000.0,LILLE,59,350,,LW,171,,89,,,,,,,,,,1,2.0,Appartement,,45.0,2.0,,,,3300.0
,,,,,,,1,21/05/2024,Vente,134400.0,333.0,,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,BY,237,,33,"54,95",67,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,21/05/2024,Vente,134400.0,333.0,,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,BY,237,,33,"54,95",67,,,,,,,,2,2.0,Appartement,,56.0,2.0,,,,2400.0
,,,,,,,1,30/05/2024,Vente,108000.0,7.0,,IMP,2581,DEWAS 21 RUE P LEGRAND,59800.0,LILLE,59,350,,TZ,539,,,,,,,,,,,,0,1.0,Maison,,48.0,3.0,S,,29.0,2250.0
,,,,,,,1,31/05/2024,Vente,241450.0,11.0,,AV,3477,FOCH,59800.0,LILLE,59,350,,NX,204,,19,"50,08",56,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,31/05/2024,Vente,241450.0,11.0,,AV,3477,FOCH,59800.0,LILLE,59,350,,NX,204,,19,"50,08",56,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,31/05/2024,Vente,241450.0,11.0,,AV,3477,FOCH,59800.0,LILLE,59,350,,NX,204,,19,"50,08",56,,,,,,,,2,2.0,Appartement,,49.0,2.0,,,,4927.551020408163
,,,,,,,1,24/05/2024,Vente,558500.0,1.0,,RUE,7379,DE LA RAPINE,59800.0,LILLE,59,350,,HO,1,,28,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,24/05/2024,Vente,558500.0,1.0,,RUE,7379,DE LA RAPINE,59800.0,LILLE,59,350,,HO,1,,28,,,,,,,,,,1,2.0,Appartement,,95.0,1.0,,,,5878.9473684210525
,,,,,,,1,14/05/2024,Vente,17000.0,14.0,,RUE,3101,D EMMERIN,59000.0,LILLE,59,350,,EK,493,,46,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/04/2024,Vente,130000.0,16.0,,RUE,0363,ARMAND CARREL,59000.0,LILLE,59,350,,IL,72,,6,,,,,,,,,,1,2.0,Appartement,,170.0,7.0,,,,764.7058823529412
,,,,,,,1,10/06/2024,Vente,78550.0,22.0,,RUE,0349,D ARCOLE,59000.0,LILLE,59,350,,PV,336,,3,"22,76",,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,3570.4545454545455
,,,,,,,1,03/06/2024,Vente,729000.0,23.0,,RUE,5279,DE LA LOUVIERE,59800.0,LILLE,59,350,,AM,20,,,,,,,,,,,,0,1.0,Maison,,152.0,9.0,S,,244.0,4796.0526315789475
,,,,,,,1,04/06/2024,Vente,158500.0,7.0,,RUE,4456,HENRI DUNANT,59000.0,LILLE,59,350,,ET,418,,275,,58,"67,29",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,04/06/2024,Vente,158500.0,7.0,,RUE,4456,HENRI DUNANT,59000.0,LILLE,59,350,,ET,418,,275,,58,"67,29",,,,,,,2,2.0,Appartement,,65.0,3.0,,,,2438.4615384615386
,,,,,,,1,05/06/2024,Vente,83000.0,157.0,,RUE,0376,D ARRAS,59000.0,LILLE,59,350,,OX,288,,4,"28,74",,,,,,,,,1,2.0,Appartement,,31.0,1.0,,,,2677.4193548387098
,,,,,,,1,07/06/2024,Vente,238292.02,39.0,,RUE,4927,J J ROUSSEAU HELLEMMES,59260.0,LILLE,59,350,298.0,AO,56,,,,,,,,,,,,0,2.0,Appartement,,28.0,2.0,S,,150.0,8510.429285714285
,,,,,,,1,07/06/2024,Vente,238292.02,39.0,,RUE,4927,J J ROUSSEAU HELLEMMES,59260.0,LILLE,59,350,298.0,AO,56,,,,,,,,,,,,0,2.0,Appartement,,38.0,2.0,S,,150.0,6270.8426315789475
,,,,,,,1,07/06/2024,Vente,238292.02,39.0,,RUE,4927,J J ROUSSEAU HELLEMMES,59260.0,LILLE,59,350,298.0,AO,56,,,,,,,,,,,,0,2.0,Appartement,,39.0,2.0,S,,150.0,6110.051794871794
,,,,,,,1,07/06/2024,Vente,238292.02,39.0,,RUE,4927,J J ROUSSEAU HELLEMMES,59260.0,LILLE,59,350,298.0,AO,56,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,150.0,inf
,,,,,,,1,07/06/2024,Vente,165000.0,4.0,,RUE,8244,SCHUBERT,59800.0,LILLE,59,350,,XB,31,,73,"74,79",81,,89,,,,,,3,2.0,Appartement,,70.0,4.0,,,,2357.1428571428573
,,,,,,,1,07/06/2024,Vente,165000.0,4.0,,RUE,8244,SCHUBERT,59800.0,LILLE,59,350,,XB,31,,73,"74,79",81,,89,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,07/06/2024,Vente,165000.0,4.0,,RUE,8244,SCHUBERT,59800.0,LILLE,59,350,,XB,31,,73,"74,79",81,,89,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,07/06/2024,Vente,142000.0,19.0,,RUE,6204,MONTAIGNE,59000.0,LILLE,59,350,,OY,26,,3,,,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,4057.1428571428573
,,,,,,,1,07/06/2024,Vente,268270.0,42.0,,RUE,7399,RATISBONNE,59800.0,LILLE,59,350,,RV,116,,2,,8,,,,,,,,2,2.0,Appartement,,56.0,3.0,,,,4790.535714285715
,,,,,,,1,07/06/2024,Vente,268270.0,42.0,,RUE,7399,RATISBONNE,59800.0,LILLE,59,350,,RV,116,,2,,8,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,2,23/05/2024,Vente,900000.0,5.0,,AV,5733,LOUISE MICHEL,59000.0,LILLE,59,350,,IL,76,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,139.0,inf
,,,,,,,2,23/05/2024,Vente,900000.0,5.0,,AV,5733,LOUISE MICHEL,59000.0,LILLE,59,350,,IL,76,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,139.0,inf
,,,,,,,2,23/05/2024,Vente,900000.0,5.0,,AV,5733,LOUISE MICHEL,59000.0,LILLE,59,350,,IL,76,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,139.0,inf
,,,,,,,2,23/05/2024,Vente,900000.0,5.0,,AV,5733,LOUISE MICHEL,59000.0,LILLE,59,350,,IL,76,,,,,,,,,,,,0,2.0,Appartement,,70.0,3.0,S,,139.0,12857.142857142857
,,,,,,,2,23/05/2024,Vente,900000.0,5.0,,AV,5733,LOUISE MICHEL,59000.0,LILLE,59,350,,IL,76,,,,,,,,,,,,0,2.0,Appartement,,70.0,3.0,S,,139.0,12857.142857142857
,,,,,,,2,23/05/2024,Vente,900000.0,5.0,,AV,5733,LOUISE MICHEL,59000.0,LILLE,59,350,,IL,76,,,,,,,,,,,,0,2.0,Appartement,,70.0,3.0,S,,139.0,12857.142857142857
,,,,,,,1,10/06/2024,Vente,212000.0,34.0,,RUE,6854,PIERRE CURIE,59000.0,LILLE,59,350,,DW,78,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,120.0,inf
,,,,,,,1,10/06/2024,Vente,212000.0,34.0,,RUE,6854,PIERRE CURIE,59000.0,LILLE,59,350,,DW,78,,,,,,,,,,,,0,1.0,Maison,,68.0,4.0,S,,120.0,3117.6470588235293
,,,,,,,1,21/05/2024,Vente,485000.0,61.0,,RUE,9387,BECKER,59160.0,LILLE,59,350,355.0,C,784,,,,,,,,,,,,0,1.0,Maison,,98.0,5.0,S,,74.0,4948.9795918367345
,,,,,,,1,11/06/2024,Vente,320000.0,10.0,,RUE,0334,DE L ARC,59800.0,LILLE,59,350,,NX,125,,1,,15,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,,92.0,0.0,,,,3478.2608695652175
,,,,,,,1,11/06/2024,Vente,320000.0,8.0,,RUE,0334,DE L ARC,59800.0,LILLE,59,350,,NX,208,,2,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,12.0,0.0,,,,26666.666666666668
,,,,,,,1,10/06/2024,Vente,123000.0,11.0,,RUE,9557,DU PARADIS,59160.0,LILLE,59,350,355.0,C,2786,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,106.0,inf
,,,,,,,1,10/06/2024,Vente,123000.0,11.0,,RUE,9557,DU PARADIS,59160.0,LILLE,59,350,355.0,C,2786,,,,,,,,,,,,0,1.0,Maison,,55.0,3.0,S,,106.0,2236.3636363636365
,,,,,,,1,10/06/2024,Vente,109900.0,23.0,,RUE,3511,DES FOSSES,59800.0,LILLE,59,350,,LS,322,,57,"18,83",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,5495.0
